original_path	original_status	bytes	sha256	classification	collaborator_destination	disposition	reason
external-results/test2b-rain-active-truth/production-n64-zeta-m0p06-dt100-t16000/diagnostics/step_00000116.json	UNTRACKED	568	cf9616f8d067c485c352eda31243037344eec46aec7fea5bafcb277eaf6e9a6c	GENERATED_REPRODUCIBLE_RESULT	external-results/test2b-rain-active-truth/production-n64-zeta-m0p06-dt100-t16000/diagnostics/step_00000116.json	RETAINED_LOCAL_NOT_VERSIONED	truth trajectory needed for reproduction but unsuitable for ordinary Git
external-results/test2b-rain-active-truth/production-n64-zeta-m0p06-dt100-t16000/diagnostics/step_00000117.json	UNTRACKED	565	520d2c3938aef914844f7b806e156cf931ae419a2b1511e669e915c62ad4f56c	GENERATED_REPRODUCIBLE_RESULT	external-results/test2b-rain-active-truth/production-n64-zeta-m0p06-dt100-t16000/diagnostics/step_00000117.json	RETAINED_LOCAL_NOT_VERSIONED	truth trajectory needed for reproduction but unsuitable for ordinary Git
external-results/test2b-rain-active-truth/production-n64-zeta-m0p06-dt100-t16000/diagnostics/step_00000118.json	UNTRACKED	565	448527c4fed00a3bc41fbfbc01014be08ddfa776d56c07dc37f135ad7ed26a36	GENERATED_REPRODUCIBLE_RESULT	external-results/test2b-rain-active-truth/production-n64-zeta-m0p06-dt100-t16000/diagnostics/step_00000118.json	RETAINED_LOCAL_NOT_VERSIONED	truth trajectory needed for reproduction but unsuitable for ordinary Git
external-results/test2b-rain-active-truth/production-n64-zeta-m0p06-dt100-t16000/diagnostics/step_00000119.json	UNTRACKED	565	73814619f0050c5220cb2024a082d833dab890a2ba899783805f8bce788a3459	GENERATED_REPRODUCIBLE_RESULT	external-results/test2b-rain-active-truth/production-n64-zeta-m0p06-dt100-t16000/diagnostics/step_00000119.json	RETAINED_LOCAL_NOT_VERSIONED	truth trajectory needed for reproduction but unsuitable for ordinary Git
external-results/test2b-rain-active-truth/production-n64-zeta-m0p06-dt100-t16000/diagnostics/step_00000120.json	UNTRACKED	567	c6a366f612b6abf968b3d4e873c0cd9740b93299400bfb799720ceacf31cd043	GENERATED_REPRODUCIBLE_RESULT	external-results/test2b-rain-active-truth/production-n64-zeta-m0p06-dt100-t16000/diagnostics/step_00000120.json	RETAINED_LOCAL_NOT_VERSIONED	truth trajectory needed for reproduction but unsuitable for ordinary Git
external-results/test2b-rain-active-truth/production-n64-zeta-m0p06-dt100-t16000/diagnostics/step_00000121.json	UNTRACKED	566	d917d1650ce32860ad036e5034777b356298a46aed3df5430aff314641dddbb6	GENERATED_REPRODUCIBLE_RESULT	external-results/test2b-rain-active-truth/production-n64-zeta-m0p06-dt100-t16000/diagnostics/step_00000121.json	RETAINED_LOCAL_NOT_VERSIONED	truth trajectory needed for reproduction but unsuitable for ordinary Git
external-results/test2b-rain-active-truth/production-n64-zeta-m0p06-dt100-t16000/diagnostics/step_00000122.json	UNTRACKED	566	1bd0f63cf4ff6de0a2f723ff58bc04bad7982143d8ec90b522e1bf270625c383	GENERATED_REPRODUCIBLE_RESULT	external-results/test2b-rain-active-truth/production-n64-zeta-m0p06-dt100-t16000/diagnostics/step_00000122.json	RETAINED_LOCAL_NOT_VERSIONED	truth trajectory needed for reproduction but unsuitable for ordinary Git
external-results/test2b-rain-active-truth/production-n64-zeta-m0p06-dt100-t16000/diagnostics/step_00000123.json	UNTRACKED	566	f717c01548bef7ca11760f04551efc049bad13cb52aa4a7d69bb768bbfb78e48	GENERATED_REPRODUCIBLE_RESULT	external-results/test2b-rain-active-truth/production-n64-zeta-m0p06-dt100-t16000/diagnostics/step_00000123.json	RETAINED_LOCAL_NOT_VERSIONED	truth trajectory needed for reproduction but unsuitable for ordinary Git
external-results/test2b-rain-active-truth/production-n64-zeta-m0p06-dt100-t16000/diagnostics/step_00000124.json	UNTRACKED	567	f24be57b9595874b9e327271c525ed25ed099d33fb6b7b7ef18655be0f37795b	GENERATED_REPRODUCIBLE_RESULT	external-results/test2b-rain-active-truth/production-n64-zeta-m0p06-dt100-t16000/diagnostics/step_00000124.json	RETAINED_LOCAL_NOT_VERSIONED	truth trajectory needed for reproduction but unsuitable for ordinary Git
external-results/test2b-rain-active-truth/production-n64-zeta-m0p06-dt100-t16000/diagnostics/step_00000125.json	UNTRACKED	563	a30096c906361c33bf3103a300e13e6d4885e8befef3ae91d4e0f6cbc546796f	GENERATED_REPRODUCIBLE_RESULT	external-results/test2b-rain-active-truth/production-n64-zeta-m0p06-dt100-t16000/diagnostics/step_00000125.json	RETAINED_LOCAL_NOT_VERSIONED	truth trajectory needed for reproduction but unsuitable for ordinary Git
external-results/test2b-rain-active-truth/production-n64-zeta-m0p06-dt100-t16000/diagnostics/step_00000126.json	UNTRACKED	562	78bd2429703ca435bae231871bcb897a8d4f31ed0588f3e36cb4ca6894db2d3b	GENERATED_REPRODUCIBLE_RESULT	external-results/test2b-rain-active-truth/production-n64-zeta-m0p06-dt100-t16000/diagnostics/step_00000126.json	RETAINED_LOCAL_NOT_VERSIONED	truth trajectory needed for reproduction but unsuitable for ordinary Git
external-results/test2b-rain-active-truth/production-n64-zeta-m0p06-dt100-t16000/diagnostics/step_00000127.json	UNTRACKED	568	5d4858804aa2326e67a6f50b99a34ef633b976ee3478b2400c96068214d1f08a	GENERATED_REPRODUCIBLE_RESULT	external-results/test2b-rain-active-truth/production-n64-zeta-m0p06-dt100-t16000/diagnostics/step_00000127.json	RETAINED_LOCAL_NOT_VERSIONED	truth trajectory needed for reproduction but unsuitable for ordinary Git
external-results/test2b-rain-active-truth/production-n64-zeta-m0p06-dt100-t16000/diagnostics/step_00000128.json	UNTRACKED	562	5f99611d43dfcde8127e67e2da0a4d2a684af33052958a5874a66d1ff7334a37	GENERATED_REPRODUCIBLE_RESULT	external-results/test2b-rain-active-truth/production-n64-zeta-m0p06-dt100-t16000/diagnostics/step_00000128.json	RETAINED_LOCAL_NOT_VERSIONED	truth trajectory needed for reproduction but unsuitable for ordinary Git
external-results/test2b-rain-active-truth/production-n64-zeta-m0p06-dt100-t16000/diagnostics/step_00000129.json	UNTRACKED	570	07d608c2dfe4def6aab4891ebf250f9487a44ad0e2e7808e745973c15d9bb1b8	GENERATED_REPRODUCIBLE_RESULT	external-results/test2b-rain-active-truth/production-n64-zeta-m0p06-dt100-t16000/diagnostics/step_00000129.json	RETAINED_LOCAL_NOT_VERSIONED	truth trajectory needed for reproduction but unsuitable for ordinary Git
external-results/test2b-rain-active-truth/production-n64-zeta-m0p06-dt100-t16000/diagnostics/step_00000130.json	UNTRACKED	567	c93040c0a0375dd218a3c2a3693cbcf32cd2949d29b196b3106505aad0df434f	GENERATED_REPRODUCIBLE_RESULT	external-results/test2b-rain-active-truth/production-n64-zeta-m0p06-dt100-t16000/diagnostics/step_00000130.json	RETAINED_LOCAL_NOT_VERSIONED	truth trajectory needed for reproduction but unsuitable for ordinary Git
external-results/test2b-rain-active-truth/production-n64-zeta-m0p06-dt100-t16000/diagnostics/step_00000131.json	UNTRACKED	565	aa97b83419fa489d3488a62dea86570f6280b2a41a69eb7a614fd02536081615	GENERATED_REPRODUCIBLE_RESULT	external-results/test2b-rain-active-truth/production-n64-zeta-m0p06-dt100-t16000/diagnostics/step_00000131.json	RETAINED_LOCAL_NOT_VERSIONED	truth trajectory needed for reproduction but unsuitable for ordinary Git
external-results/test2b-rain-active-truth/production-n64-zeta-m0p06-dt100-t16000/diagnostics/step_00000132.json	UNTRACKED	566	87d312739853e9b53dcc29ba0ca0356ca1b79361dd5ef4930517cc41e72de165	GENERATED_REPRODUCIBLE_RESULT	external-results/test2b-rain-active-truth/production-n64-zeta-m0p06-dt100-t16000/diagnostics/step_00000132.json	RETAINED_LOCAL_NOT_VERSIONED	truth trajectory needed for reproduction but unsuitable for ordinary Git
external-results/test2b-rain-active-truth/production-n64-zeta-m0p06-dt100-t16000/diagnostics/step_00000133.json	UNTRACKED	568	bddca037109bdd57c837e339148f849db25aa2732e58f0ec350718e460ce0c31	GENERATED_REPRODUCIBLE_RESULT	external-results/test2b-rain-active-truth/production-n64-zeta-m0p06-dt100-t16000/diagnostics/step_00000133.json	RETAINED_LOCAL_NOT_VERSIONED	truth trajectory needed for reproduction but unsuitable for ordinary Git
external-results/test2b-rain-active-truth/production-n64-zeta-m0p06-dt100-t16000/diagnostics/step_00000134.json	UNTRACKED	567	05fcfcdebba0e69c255a95fffb0d7d040f015f1204d58f4eaf9fe82c5e03be43	GENERATED_REPRODUCIBLE_RESULT	external-results/test2b-rain-active-truth/production-n64-zeta-m0p06-dt100-t16000/diagnostics/step_00000134.json	RETAINED_LOCAL_NOT_VERSIONED	truth trajectory needed for reproduction but unsuitable for ordinary Git
external-results/test2b-rain-active-truth/production-n64-zeta-m0p06-dt100-t16000/diagnostics/step_00000135.json	UNTRACKED	565	b43bb0768b61548aed10ec5863eefcedd152c5a3ba9fed90ec07f470b6785f5a	GENERATED_REPRODUCIBLE_RESULT	external-results/test2b-rain-active-truth/production-n64-zeta-m0p06-dt100-t16000/diagnostics/step_00000135.json	RETAINED_LOCAL_NOT_VERSIONED	truth trajectory needed for reproduction but unsuitable for ordinary Git
external-results/test2b-rain-active-truth/production-n64-zeta-m0p06-dt100-t16000/diagnostics/step_00000136.json	UNTRACKED	567	4c3b5d39f0f733765176662521d228767de7dbfcf50b7065f862570fc59eb026	GENERATED_REPRODUCIBLE_RESULT	external-results/test2b-rain-active-truth/production-n64-zeta-m0p06-dt100-t16000/diagnostics/step_00000136.json	RETAINED_LOCAL_NOT_VERSIONED	truth trajectory needed for reproduction but unsuitable for ordinary Git
external-results/test2b-rain-active-truth/production-n64-zeta-m0p06-dt100-t16000/diagnostics/step_00000137.json	UNTRACKED	567	3533d5093d1acdc10adf4fe9e776653c8a2213c955955406a1e2562f7d0b63ad	GENERATED_REPRODUCIBLE_RESULT	external-results/test2b-rain-active-truth/production-n64-zeta-m0p06-dt100-t16000/diagnostics/step_00000137.json	RETAINED_LOCAL_NOT_VERSIONED	truth trajectory needed for reproduction but unsuitable for ordinary Git
external-results/test2b-rain-active-truth/production-n64-zeta-m0p06-dt100-t16000/diagnostics/step_00000138.json	UNTRACKED	563	b161910eec5d4809e4fa33e80e6fedcb417059ab42d459abb7781669e2b6dce4	GENERATED_REPRODUCIBLE_RESULT	external-results/test2b-rain-active-truth/production-n64-zeta-m0p06-dt100-t16000/diagnostics/step_00000138.json	RETAINED_LOCAL_NOT_VERSIONED	truth trajectory needed for reproduction but unsuitable for ordinary Git
external-results/test2b-rain-active-truth/production-n64-zeta-m0p06-dt100-t16000/diagnostics/step_00000139.json	UNTRACKED	563	a5fd266f1228094fb3b474559e01be425a2d01aa6978cce0cd671a4cb1199485	GENERATED_REPRODUCIBLE_RESULT	external-results/test2b-rain-active-truth/production-n64-zeta-m0p06-dt100-t16000/diagnostics/step_00000139.json	RETAINED_LOCAL_NOT_VERSIONED	truth trajectory needed for reproduction but unsuitable for ordinary Git
external-results/test2b-rain-active-truth/production-n64-zeta-m0p06-dt100-t16000/diagnostics/step_00000140.json	UNTRACKED	563	5f57013ff4cac6da9139bafcdf5e24ad3fb27f22d6e9a8be287ca5622093e04b	GENERATED_REPRODUCIBLE_RESULT	external-results/test2b-rain-active-truth/production-n64-zeta-m0p06-dt100-t16000/diagnostics/step_00000140.json	RETAINED_LOCAL_NOT_VERSIONED	truth trajectory needed for reproduction but unsuitable for ordinary Git
external-results/test2b-rain-active-truth/production-n64-zeta-m0p06-dt100-t16000/diagnostics/step_00000141.json	UNTRACKED	564	863aa1e384ffd88c0953560e7ff9955bc3d34822fd8c18e1c2380de3936cd554	GENERATED_REPRODUCIBLE_RESULT	external-results/test2b-rain-active-truth/production-n64-zeta-m0p06-dt100-t16000/diagnostics/step_00000141.json	RETAINED_LOCAL_NOT_VERSIONED	truth trajectory needed for reproduction but unsuitable for ordinary Git
external-results/test2b-rain-active-truth/production-n64-zeta-m0p06-dt100-t16000/diagnostics/step_00000142.json	UNTRACKED	563	484a37b93f782d6e652096ee917c52d20eeea3e7220768bf1e61043f35da2c97	GENERATED_REPRODUCIBLE_RESULT	external-results/test2b-rain-active-truth/production-n64-zeta-m0p06-dt100-t16000/diagnostics/step_00000142.json	RETAINED_LOCAL_NOT_VERSIONED	truth trajectory needed for reproduction but unsuitable for ordinary Git
external-results/test2b-rain-active-truth/production-n64-zeta-m0p06-dt100-t16000/diagnostics/step_00000143.json	UNTRACKED	565	8b72758f87d8eb7ac0ae1c2a627f92184aa9512428288c0e51cd0cf429e3913b	GENERATED_REPRODUCIBLE_RESULT	external-results/test2b-rain-active-truth/production-n64-zeta-m0p06-dt100-t16000/diagnostics/step_00000143.json	RETAINED_LOCAL_NOT_VERSIONED	truth trajectory needed for reproduction but unsuitable for ordinary Git
external-results/test2b-rain-active-truth/production-n64-zeta-m0p06-dt100-t16000/diagnostics/step_00000144.json	UNTRACKED	563	619c1282417f0b0a56a5ffc39c3d89d02c1f2b295ef814d91990342019acdf76	GENERATED_REPRODUCIBLE_RESULT	external-results/test2b-rain-active-truth/production-n64-zeta-m0p06-dt100-t16000/diagnostics/step_00000144.json	RETAINED_LOCAL_NOT_VERSIONED	truth trajectory needed for reproduction but unsuitable for ordinary Git
external-results/test2b-rain-active-truth/production-n64-zeta-m0p06-dt100-t16000/diagnostics/step_00000145.json	UNTRACKED	566	59bd160de8c86f3e4229db62cc63ec9b366a31159420a9a4c36a91799dfde9d2	GENERATED_REPRODUCIBLE_RESULT	external-results/test2b-rain-active-truth/production-n64-zeta-m0p06-dt100-t16000/diagnostics/step_00000145.json	RETAINED_LOCAL_NOT_VERSIONED	truth trajectory needed for reproduction but unsuitable for ordinary Git
external-results/test2b-rain-active-truth/production-n64-zeta-m0p06-dt100-t16000/diagnostics/step_00000146.json	UNTRACKED	566	42cde6edfd214f4ce91ead3200b5293b40d2e6f05d1e9dad9b23b575ab1805a4	GENERATED_REPRODUCIBLE_RESULT	external-results/test2b-rain-active-truth/production-n64-zeta-m0p06-dt100-t16000/diagnostics/step_00000146.json	RETAINED_LOCAL_NOT_VERSIONED	truth trajectory needed for reproduction but unsuitable for ordinary Git
external-results/test2b-rain-active-truth/production-n64-zeta-m0p06-dt100-t16000/diagnostics/step_00000147.json	UNTRACKED	564	c77b847e19ddddc98dc3821b12d5afc6c89fa89aea1ac86f1045a42bb9244c86	GENERATED_REPRODUCIBLE_RESULT	external-results/test2b-rain-active-truth/production-n64-zeta-m0p06-dt100-t16000/diagnostics/step_00000147.json	RETAINED_LOCAL_NOT_VERSIONED	truth trajectory needed for reproduction but unsuitable for ordinary Git
external-results/test2b-rain-active-truth/production-n64-zeta-m0p06-dt100-t16000/diagnostics/step_00000148.json	UNTRACKED	566	2311959a7d2842a604c15f3e52e79e0dae0ffc9221034581c00925d003b0f571	GENERATED_REPRODUCIBLE_RESULT	external-results/test2b-rain-active-truth/production-n64-zeta-m0p06-dt100-t16000/diagnostics/step_00000148.json	RETAINED_LOCAL_NOT_VERSIONED	truth trajectory needed for reproduction but unsuitable for ordinary Git
external-results/test2b-rain-active-truth/production-n64-zeta-m0p06-dt100-t16000/diagnostics/step_00000149.json	UNTRACKED	566	f6dddbfafaa310846f551b42f8dcdc30d8e662b2f7349c41449baea398c3bc25	GENERATED_REPRODUCIBLE_RESULT	external-results/test2b-rain-active-truth/production-n64-zeta-m0p06-dt100-t16000/diagnostics/step_00000149.json	RETAINED_LOCAL_NOT_VERSIONED	truth trajectory needed for reproduction but unsuitable for ordinary Git
external-results/test2b-rain-active-truth/production-n64-zeta-m0p06-dt100-t16000/diagnostics/step_00000150.json	UNTRACKED	566	d8eaee7cfe559322452dac3b2d01507ca9c8a9493e662873ed9c8537964a2bb9	GENERATED_REPRODUCIBLE_RESULT	external-results/test2b-rain-active-truth/production-n64-zeta-m0p06-dt100-t16000/diagnostics/step_00000150.json	RETAINED_LOCAL_NOT_VERSIONED	truth trajectory needed for reproduction but unsuitable for ordinary Git
external-results/test2b-rain-active-truth/production-n64-zeta-m0p06-dt100-t16000/diagnostics/step_00000151.json	UNTRACKED	566	0eb434e465a170f2f6a0c47c7cc169a29e39149f622703a99c0776a4b8399bd1	GENERATED_REPRODUCIBLE_RESULT	external-results/test2b-rain-active-truth/production-n64-zeta-m0p06-dt100-t16000/diagnostics/step_00000151.json	RETAINED_LOCAL_NOT_VERSIONED	truth trajectory needed for reproduction but unsuitable for ordinary Git
external-results/test2b-rain-active-truth/production-n64-zeta-m0p06-dt100-t16000/diagnostics/step_00000152.json	UNTRACKED	567	5968cdf3a835ac2c2809dfa6bcd31d7ee1c21090c56c51f8243b23805403382d	GENERATED_REPRODUCIBLE_RESULT	external-results/test2b-rain-active-truth/production-n64-zeta-m0p06-dt100-t16000/diagnostics/step_00000152.json	RETAINED_LOCAL_NOT_VERSIONED	truth trajectory needed for reproduction but unsuitable for ordinary Git
external-results/test2b-rain-active-truth/production-n64-zeta-m0p06-dt100-t16000/diagnostics/step_00000153.json	UNTRACKED	566	245db197339eac46890cd5739ce3dfb53377e05aac3841be3749ae643ffa1ebe	GENERATED_REPRODUCIBLE_RESULT	external-results/test2b-rain-active-truth/production-n64-zeta-m0p06-dt100-t16000/diagnostics/step_00000153.json	RETAINED_LOCAL_NOT_VERSIONED	truth trajectory needed for reproduction but unsuitable for ordinary Git
external-results/test2b-rain-active-truth/production-n64-zeta-m0p06-dt100-t16000/diagnostics/step_00000154.json	UNTRACKED	565	e81942816d2e6400a912fe9d0762dd6ce6ca423759a32b73046596b4704d0690	GENERATED_REPRODUCIBLE_RESULT	external-results/test2b-rain-active-truth/production-n64-zeta-m0p06-dt100-t16000/diagnostics/step_00000154.json	RETAINED_LOCAL_NOT_VERSIONED	truth trajectory needed for reproduction but unsuitable for ordinary Git
external-results/test2b-rain-active-truth/production-n64-zeta-m0p06-dt100-t16000/diagnostics/step_00000155.json	UNTRACKED	566	da2548a72739c0bfaae0c74ddeadcc279c2b9fc7e03546d46ae201c11129c3d2	GENERATED_REPRODUCIBLE_RESULT	external-results/test2b-rain-active-truth/production-n64-zeta-m0p06-dt100-t16000/diagnostics/step_00000155.json	RETAINED_LOCAL_NOT_VERSIONED	truth trajectory needed for reproduction but unsuitable for ordinary Git
external-results/test2b-rain-active-truth/production-n64-zeta-m0p06-dt100-t16000/diagnostics/step_00000156.json	UNTRACKED	566	9fcad756389f243634a9cbad156562fd2c8467498f256449732aa2a3ee16e431	GENERATED_REPRODUCIBLE_RESULT	external-results/test2b-rain-active-truth/production-n64-zeta-m0p06-dt100-t16000/diagnostics/step_00000156.json	RETAINED_LOCAL_NOT_VERSIONED	truth trajectory needed for reproduction but unsuitable for ordinary Git
external-results/test2b-rain-active-truth/production-n64-zeta-m0p06-dt100-t16000/diagnostics/step_00000157.json	UNTRACKED	564	eec5c5582eeb296b75d65329a3c1a7f7be3b744dd4738d01b27628983738be66	GENERATED_REPRODUCIBLE_RESULT	external-results/test2b-rain-active-truth/production-n64-zeta-m0p06-dt100-t16000/diagnostics/step_00000157.json	RETAINED_LOCAL_NOT_VERSIONED	truth trajectory needed for reproduction but unsuitable for ordinary Git
external-results/test2b-rain-active-truth/production-n64-zeta-m0p06-dt100-t16000/diagnostics/step_00000158.json	UNTRACKED	566	2892d2b345b2f519417da1756b94f298275320c1265b94998b0bdf26cf38420d	GENERATED_REPRODUCIBLE_RESULT	external-results/test2b-rain-active-truth/production-n64-zeta-m0p06-dt100-t16000/diagnostics/step_00000158.json	RETAINED_LOCAL_NOT_VERSIONED	truth trajectory needed for reproduction but unsuitable for ordinary Git
external-results/test2b-rain-active-truth/production-n64-zeta-m0p06-dt100-t16000/diagnostics/step_00000159.json	UNTRACKED	566	f83ee71049c319275ed368e8b7c34f4a9c22de1a5f13e038388b5a71c4c68474	GENERATED_REPRODUCIBLE_RESULT	external-results/test2b-rain-active-truth/production-n64-zeta-m0p06-dt100-t16000/diagnostics/step_00000159.json	RETAINED_LOCAL_NOT_VERSIONED	truth trajectory needed for reproduction but unsuitable for ordinary Git
